# PHASE 2A semantic review (Claude, batch reading of stem/passage/choices/official answer; PNG checked where OCR broken)
# columns: question_id<TAB>decision<TAB>codes (short, 10통사 prefix implied)<TAB>required_content (;-sep)<TAB>adaptation_note / rationale<TAB>phase2a review flags
# flags: BOUNDARY_DIRECT_ADAPTABLE, INDIRECT_CURRICULUM_LINK, DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE, OCR_UNCERTAIN
2017_SEPTEMBER_Q09	LOW	1-05-02	자율 주행차 인식 조사	과학기술 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2017_SEPTEMBER_Q10	DIRECT	1-04-02	문화 변동 요인과 강제적 문화 접변(융합·동화)	문화 변동 양상	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2017_SEPTEMBER_Q11	NONE		일탈 이론	일탈 이론	
2017_SEPTEMBER_Q12	LOW	1-04-03	전체 문화·하위문화·반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2017_SEPTEMBER_Q13	NONE		사회 제도(가족) 형성	사회 제도	
2017_SEPTEMBER_Q14	ADAPTABLE	1-04-03	문화 이해 관점(총체론·비교론)	문화 이해 문항으로 변형	
2017_SEPTEMBER_Q15	NONE		근대화론·종속 이론	변동 이론	
2017_SEPTEMBER_Q16	LOW	2-02-03	불평등을 보는 기능론·갈등론	계층 이론	INDIRECT_CURRICULUM_LINK
2017_SEPTEMBER_Q17	DIRECT	2-02-03	공공 부조·사회 보험·사회 서비스 비교	복지 제도	
2017_SEPTEMBER_Q18	LOW	1-05-02	누리 소통망·서적·TV 특징	매체 분류	INDIRECT_CURRICULUM_LINK
2017_SEPTEMBER_Q19	DIRECT	2-02-03	유리 천장·유리 벽과 성 불평등 해소	성 불평등	
2017_SEPTEMBER_Q20	NONE		세대 간 계층 이동	사회 이동표	
2018_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2018_CSAT_Q02	NONE		연구 윤리	연구 윤리	
2018_CSAT_Q03	NONE		일탈 이론	일탈 이론	
2018_CSAT_Q04	DIRECT	2-02-03,2-05-01	성별 노인 인구의 기초 생활 보장·국민연금·장기 요양 수급 비율	복지 제도 자료 해석	
2018_CSAT_Q05	NONE		자료 수집 방법	연구방법	
2018_CSAT_Q06	LOW	2-02-03	계급론(마르크스)	계층 이론	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q07	LOW	2-05-01	노인 소외를 보는 관점	고령화 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q08	LOW	1-05-02	정보 격차 연구 설계	정보화 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q09	LOW	1-04-03	전체 문화·반문화·하위문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q10	LOW	1-05-01	가족 형태 가설과 자료(1인 가구, 핵가족)	가족 소재, 정답은 가설 검증 자료	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q11	LOW	1-05-02	인쇄 매체·영상 매체·뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK
2018_CSAT_Q12	ADAPTABLE	1-04-02	문화 변동 요인(발견·발명·전파)과 문화 지체	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2018_CSAT_Q13	NONE		가족 일정표와 집단·조직	집단 분류	
2018_CSAT_Q14	DIRECT	1-04-03	자문화 중심주의·문화 사대주의	문화 이해 태도	
2018_CSAT_Q15	ADAPTABLE	2-02-03	지역·계층별 학생 교육비 격차	불평등 자료로 활용; 진위 판단 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2018_CSAT_Q16	NONE		지위·역할·사회화	지위 퍼즐	
2018_CSAT_Q17	NONE		사회 명목론·실재론	사회관	
2018_CSAT_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2018_CSAT_Q19	NONE		진화론·순환론	변동 이론	
2018_CSAT_Q20	NONE		세대 간 계층 이동	사회 이동표	
2018_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	OCR_UNCERTAIN
2018_JUNE_Q02	NONE		연구 윤리	연구 윤리	
2018_JUNE_Q03	NONE		가족 형태 변화를 보는 갈등론·기능론	관점 이론	
2018_JUNE_Q04	DIRECT	1-04-02	문화 전파 유형과 문화 공존·동화·융합 사례	문화 변동 양상	BOUNDARY_DIRECT_ADAPTABLE
2018_JUNE_Q05	NONE		변수와 조작적 정의(행복감 연구)	연구방법	
2018_JUNE_Q06	NONE		일탈 이론	일탈 이론	
2018_JUNE_Q07	NONE		집단·조직 분류	집단 분류	
2018_JUNE_Q08	NONE		사회 실재론	사회관	
2018_JUNE_Q09	NONE		자료 수집 방법	연구방법	
2018_JUNE_Q10	NONE		지위·역할 갈등	지위 퍼즐	
2018_JUNE_Q11	NONE		사회 규범을 보는 관점	관점 이론	
2018_JUNE_Q12	DIRECT	1-04-03	문화 이해 태도(상대주의와 극단적 상대주의)	문화 이해 태도	
2018_JUNE_Q13	NONE		순환론·진화론	변동 이론	
2018_JUNE_Q14	LOW	1-05-02	세대별 매체 이용 실태	매체 분류	INDIRECT_CURRICULUM_LINK
2018_JUNE_Q15	ADAPTABLE	1-05-01,2-05-01	산업 구조·학력·연령 구조 변화 자료	산업화·인구 구조 자료로 활용	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2018_JUNE_Q16	DIRECT	2-02-03	교육 불평등 해소 법 조항과 적극적 지원	불평등 해소 제도	
2018_JUNE_Q17	LOW	2-02-03	다차원적 계층 이론	계층 이론	INDIRECT_CURRICULUM_LINK
2018_JUNE_Q18	LOW	1-04-03	반문화와 하위문화 구분의 상대성	하위문화 분류	INDIRECT_CURRICULUM_LINK
2018_JUNE_Q19	DIRECT	2-02-03	공공 부조·사회 보험·사회 서비스 구분	복지 제도	
2018_JUNE_Q20	NONE		세대 간 계층 이동	사회 이동표	
2018_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2018_SEPTEMBER_Q02	NONE		상징적 상호작용론·기능론	관점 이론	
2018_SEPTEMBER_Q03	NONE		집단·지위·역할	지위 퍼즐	
2018_SEPTEMBER_Q04	NONE		연구 과정(스마트폰 게임 중독)	연구방법	
2018_SEPTEMBER_Q05	LOW	1-04-03	문화의 속성(주니족·야노마모족)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2018_SEPTEMBER_Q06	NONE		순환론·진화론	변동 이론	
2018_SEPTEMBER_Q07	NONE		일탈 이론	일탈 이론	
2018_SEPTEMBER_Q08	NONE		사회 실재론	사회관	
2018_SEPTEMBER_Q09	DIRECT	1-04-02	햄버거의 전파와 문화 융합	문화 변동 양상	
2018_SEPTEMBER_Q10	DIRECT	1-04-03	식사 문화에 대한 자문화 중심주의·문화 상대주의	문화 이해 태도	
2018_SEPTEMBER_Q11	DIRECT	2-02-03,2-05-01	노인 대상 사회 보험·공공 부조·사회 서비스	복지 제도	
2018_SEPTEMBER_Q12	LOW	1-04-04	난민의 사회화 기관	난민 소재, 정답은 사회화 기관 분류	INDIRECT_CURRICULUM_LINK
2018_SEPTEMBER_Q13	LOW	1-05-02	음성·영상 매체와 뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK
2018_SEPTEMBER_Q14	DIRECT	2-02-03	공공 부조 지원 기준과 대상 가구 현황	복지 제도 자료 해석	
2018_SEPTEMBER_Q15	ADAPTABLE	1-05-01	농업·산업 사회의 가족 구조 변화	산업화와 생활양식 변화 문항으로 변형	
2018_SEPTEMBER_Q16	LOW	2-02-03	계급 이론·계층 이론	계층 이론	INDIRECT_CURRICULUM_LINK
2018_SEPTEMBER_Q17	LOW	1-04-02,1-04-03	부르주아 문화의 하위문화→반문화→전체문화 변화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2018_SEPTEMBER_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2018_SEPTEMBER_Q19	NONE		방관자 효과 실험	연구방법	
2018_SEPTEMBER_Q20	NONE		세대 간 계층 이동	사회 이동표	
2019_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2019_CSAT_Q02	LOW	1-05-02	종이 신문·라디오·TV·인터넷 특징	매체 분류	INDIRECT_CURRICULUM_LINK
2019_CSAT_Q03	NONE		근대화론·종속 이론	변동 이론	
2019_CSAT_Q04	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2019_CSAT_Q05	NONE		가설과 자료 분석(게임 몰입)	연구방법	
2019_CSAT_Q06	NONE		사회화·지위·역할	지위 퍼즐	
2019_CSAT_Q07	NONE		자료 수집 방법	연구방법	
2019_CSAT_Q08	LOW	2-02-03	계급론·계층론 비교	계층 이론	INDIRECT_CURRICULUM_LINK
2019_CSAT_Q09	NONE		가구 구성비 계산	통계 계산	
2019_CSAT_Q10	ADAPTABLE	1-04-03	음식 문화 이해의 총체론적·상대론적 관점	문화 이해 문항으로 변형	
2019_CSAT_Q11	LOW	1-04-03	문화의 의미와 속성(파르테논 신전)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2019_CSAT_Q12	NONE		일탈 이론	일탈 이론	
2019_CSAT_Q13	DIRECT	1-04-02	의복·음식·주거 분야 문화 융합·공존	문화 변동 양상	
2019_CSAT_Q14	LOW	2-02-03	불평등을 보는 기능론	계층 이론	INDIRECT_CURRICULUM_LINK
2019_CSAT_Q15	DIRECT	2-02-03	공공 부조·사회 보험·사회 서비스 구분	복지 제도	
2019_CSAT_Q16	NONE		친목 집단·이익 집단·시민 단체 분류	집단 분류	
2019_CSAT_Q17	NONE		교육을 보는 관점	관점 이론	
2019_CSAT_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2019_CSAT_Q19	NONE		사회 실재론(만혼 원인)	사회관	
2019_CSAT_Q20	NONE		세대 간·세대 내 계층 이동	사회 이동표	
2019_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2019_JUNE_Q02	NONE		세대 갈등을 보는 관점	관점 이론	
2019_JUNE_Q03	DIRECT	1-04-03	장례 문화에 대한 문화 상대주의·자문화 중심주의·문화 사대주의	문화 이해 태도	
2019_JUNE_Q04	NONE		집단·사회화·역할	지위 퍼즐	
2019_JUNE_Q05	ADAPTABLE	1-04-02,1-04-03	블루스·웨스턴 뮤직의 하위문화와 로큰롤로의 융합	문화 변동 문항으로 변형; 하위문화 선지 조정	
2019_JUNE_Q06	NONE		자료 수집 방법	연구방법	
2019_JUNE_Q07	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2019_JUNE_Q08	NONE		집단·조직 분류	집단 분류	
2019_JUNE_Q09	ADAPTABLE	1-04-02	문화 변동 요인(발견·발명·전파)	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2019_JUNE_Q10	NONE		가설과 조작적 정의(청소년 비행)	연구방법	
2019_JUNE_Q11	LOW	1-05-02	인쇄 매체·영상 매체·뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK,OCR_UNCERTAIN
2019_JUNE_Q12	NONE		교육을 보는 관점	관점 이론	
2019_JUNE_Q13	NONE		일탈 이론	일탈 이론	
2019_JUNE_Q14	LOW	1-04-03	성 역할 문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2019_JUNE_Q15	DIRECT	2-02-03,2-05-01	노인 대상 사회 보장 제도 사례	복지 제도	
2019_JUNE_Q16	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2019_JUNE_Q17	LOW	2-02-03	계급론·계층론	계층 이론	INDIRECT_CURRICULUM_LINK
2019_JUNE_Q18	NONE		사회 명목론	사회관	
2019_JUNE_Q19	NONE		순환론·진화론	변동 이론	
2019_JUNE_Q20	NONE		세대 간 계층 이동	사회 이동표	
2019_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2019_SEPTEMBER_Q02	NONE		가설 검증(부부 친밀도)	연구방법	
2019_SEPTEMBER_Q03	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2019_SEPTEMBER_Q04	LOW	2-02-03	베버의 계층론과 주관적 계층 의식	계층 이론	INDIRECT_CURRICULUM_LINK
2019_SEPTEMBER_Q05	NONE		일탈 이론	일탈 이론	
2019_SEPTEMBER_Q06	NONE		사회 명목론·실재론	사회관	
2019_SEPTEMBER_Q07	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2019_SEPTEMBER_Q08	NONE		자료 수집 방법	연구방법	
2019_SEPTEMBER_Q09	ADAPTABLE	2-02-03	성별·부모 계층별 상급 학교 진학률	교육 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2019_SEPTEMBER_Q10	DIRECT	1-04-02	문화 변동 요인과 문화 융합·동화	문화 변동 양상	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2019_SEPTEMBER_Q11	NONE		진화론·순환론	변동 이론	
2019_SEPTEMBER_Q12	LOW	1-04-03	문화의 속성(공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2019_SEPTEMBER_Q13	LOW	1-05-02	종이 신문·라디오·TV 특징	매체 분류	INDIRECT_CURRICULUM_LINK
2019_SEPTEMBER_Q14	NONE		지위·집단·역할	지위 퍼즐	
2019_SEPTEMBER_Q15	DIRECT	2-02-03	근로 장려금 지급 체계와 생산적 복지	복지 제도 자료 해석	
2019_SEPTEMBER_Q16	NONE		집단·조직 분류	집단 분류	
2019_SEPTEMBER_Q17	NONE		가족 문제를 보는 기능론	관점 이론	
2019_SEPTEMBER_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2019_SEPTEMBER_Q19	DIRECT	1-04-03	자문화 중심주의·문화 상대주의·보편 윤리 관점	문화 이해 태도와 보편 윤리	
2019_SEPTEMBER_Q20	NONE		세대 간 계층 이동	사회 이동표	
2020_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2020_CSAT_Q02	NONE		사회 실재론	사회관	
2020_CSAT_Q03	NONE		지위·역할·사회화	지위 퍼즐	
2020_CSAT_Q04	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2020_CSAT_Q05	LOW	2-02-03	성별 일·가정 양립 중시 정도 연구	성별 소재, 정답은 가설 검증	INDIRECT_CURRICULUM_LINK
2020_CSAT_Q06	NONE		자료 수집 방법	연구방법	
2020_CSAT_Q07	NONE		집단·조직·지위	지위 퍼즐	
2020_CSAT_Q08	LOW	1-04-03	문화의 속성(공유성·전체성·축적성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2020_CSAT_Q09	LOW	1-04-02,1-04-03	인터넷 개인 방송의 하위문화→전체문화 변화와 문화 지체	하위문화 분류	INDIRECT_CURRICULUM_LINK
2020_CSAT_Q10	NONE		일탈 이론	일탈 이론	
2020_CSAT_Q11	LOW	2-02-03	계급 이론·계층 이론 조사 자료	계층 이론	INDIRECT_CURRICULUM_LINK
2020_CSAT_Q12	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2020_CSAT_Q13	DIRECT	1-04-02	크루아상·바인미의 전파와 문화 융합	문화 변동 양상	
2020_CSAT_Q14	DIRECT	1-04-03	문화 사대주의·문화 상대주의·자문화 중심주의	문화 이해 태도	
2020_CSAT_Q15	DIRECT	2-02-03	사회 보장 제도 지역·시기별 수급자 비율	복지 제도 자료 해석	
2020_CSAT_Q16	NONE		가족 문제를 보는 관점	관점 이론	
2020_CSAT_Q17	LOW	1-05-02	종이 신문·TV·인터넷 특징 게임	매체 분류	INDIRECT_CURRICULUM_LINK
2020_CSAT_Q18	NONE		진화론·순환론	변동 이론	
2020_CSAT_Q19	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2020_CSAT_Q20	NONE		세대 간 계층 이동	사회 이동표	
2020_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2020_JUNE_Q02	NONE		기능론·갈등론·상징적 상호작용론 카드 게임	관점 이론	
2020_JUNE_Q03	NONE		가설 검증(스마트폰 의존도와 여가)	연구방법	
2020_JUNE_Q04	DIRECT	1-04-02,1-05-02	간편 결제·1인 방송 악용과 문화 지체	문화 변동 양상; 과학기술 발달에 따른 문제	
2020_JUNE_Q05	NONE		사회 실재론	사회관	
2020_JUNE_Q06	NONE		지위·역할 갈등	지위 퍼즐	
2020_JUNE_Q07	NONE		일탈 이론	일탈 이론	
2020_JUNE_Q08	LOW	1-04-03	문화의 속성(공유성·전체성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2020_JUNE_Q09	NONE		순환론·진화론	변동 이론	
2020_JUNE_Q10	DIRECT	1-04-02	문화 동화와 문화 융합(온돌·아파트)	문화 변동 양상	
2020_JUNE_Q11	LOW	1-05-02	뉴미디어·영상 매체·인쇄 매체	매체 분류	INDIRECT_CURRICULUM_LINK
2020_JUNE_Q12	NONE		질문지 작성법	연구방법	
2020_JUNE_Q13	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2020_JUNE_Q14	LOW	2-02-03	계급론·계층론	계층 이론	INDIRECT_CURRICULUM_LINK
2020_JUNE_Q15	DIRECT	2-02-03	공공 부조·사회 보험 지역별 수급자 비율	복지 제도 자료 해석	
2020_JUNE_Q16	NONE		집단·조직 분류	집단 분류	
2020_JUNE_Q17	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2020_JUNE_Q18	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤 기준	빈곤 개념	
2020_JUNE_Q19	NONE		교육을 보는 관점	관점 이론	
2020_JUNE_Q20	NONE		세대 간 계층 이동	사회 이동표	
2020_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2020_SEPTEMBER_Q02	LOW	1-04-04	다문화 교육과 다문화 수용성 실험	다문화 소재, 정답은 실험 집단	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q03	NONE		일탈 이론	일탈 이론	
2020_SEPTEMBER_Q04	LOW	1-05-02	종이 신문·라디오·SNS	매체 분류	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q05	LOW	2-04-03	통일 관련 연구 주제의 자료 수집 방법	통일 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q06	NONE		지위·역할	지위 퍼즐	
2020_SEPTEMBER_Q07	DIRECT	2-02-03	공공 부조·사회 보험·사회 서비스 사례	복지 제도	
2020_SEPTEMBER_Q08	NONE		집단·조직 분류	집단 분류	
2020_SEPTEMBER_Q09	NONE		종교를 보는 기능론·갈등론	관점 이론	
2020_SEPTEMBER_Q10	DIRECT	2-02-03	절대적·상대적 빈곤 가구 지원 정책	빈곤 대책 자료 해석	
2020_SEPTEMBER_Q11	LOW	1-04-03	문화의 속성(학습성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q12	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2020_SEPTEMBER_Q13	LOW	2-02-03	계급론·계층론 분류	계층 이론	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q14	LOW	1-04-03	청소년 하위문화의 반문화적 성격	하위문화 분류	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q15	LOW	2-02-03	지역·가정 배경별 교육 격차 가설과 자료	교육 불평등 소재, 정답은 가설 검증 자료	INDIRECT_CURRICULUM_LINK
2020_SEPTEMBER_Q16	NONE		근대화론·종속 이론	변동 이론	
2020_SEPTEMBER_Q17	ADAPTABLE	1-04-02	문화 변동 요인(발견·발명·직접·자극 전파)	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2020_SEPTEMBER_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2020_SEPTEMBER_Q19	NONE		사회 실재론	사회관	
2020_SEPTEMBER_Q20	NONE		분배 정책과 세대 간 계층 이동	사회 이동표	
2021_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2021_CSAT_Q02	DIRECT	1-05-02	정보 사회의 문제(허위 정보, 불법 공유)와 정보 활용 능력	정보화 문제와 해결	
2021_CSAT_Q03	ADAPTABLE	2-01-02	환경 단체 활동·민주화 운동 등 사회 운동 유형	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2021_CSAT_Q04	DIRECT	1-04-03,1-04-04	이주민 종교 문화에 대한 자문화 중심주의·문화 상대주의	문화 이해 태도	
2021_CSAT_Q05	NONE		실험 연구 설계	연구방법	
2021_CSAT_Q06	NONE		사회 명목론·실재론(환경 오염 소재)	사회관	
2021_CSAT_Q07	NONE		일탈 이론	일탈 이론	
2021_CSAT_Q08	LOW	1-04-03	문화의 속성(공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2021_CSAT_Q09	LOW	1-04-03	주류 문화·하위문화·반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2021_CSAT_Q10	LOW	2-02-03	불평등을 보는 기능론·갈등론	계층 이론	INDIRECT_CURRICULUM_LINK
2021_CSAT_Q11	NONE		자료 수집 방법	연구방법	
2021_CSAT_Q12	NONE		지위·역할 갈등	지위 퍼즐	
2021_CSAT_Q13	NONE		연구 윤리	연구 윤리	
2021_CSAT_Q14	NONE		워라밸을 보는 관점	관점 이론	
2021_CSAT_Q15	DIRECT	2-02-03,2-05-01	기초 연금·국민연금 지역별 수급자 비율	복지 제도 자료 해석	
2021_CSAT_Q16	DIRECT	1-04-02	직접·자극 전파와 문화 병존·융합	문화 변동 양상	
2021_CSAT_Q17	NONE		진화론·순환론	변동 이론	
2021_CSAT_Q18	DIRECT	2-05-01	총부양비·노령화 지수와 고령 사회 단계	인구 구조 자료 해석	
2021_CSAT_Q19	NONE		집단·조직 분류	집단 분류	
2021_CSAT_Q20	DIRECT	2-02-03	성별 임금·교육 격차 지수	성 불평등 자료 해석	
2021_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2021_JUNE_Q02	LOW	1-04-04	다문화 가정 연구의 연구 윤리	다문화 소재, 정답은 가치 개입	INDIRECT_CURRICULUM_LINK
2021_JUNE_Q03	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2021_JUNE_Q04	NONE		집단·조직 분류	집단 분류	
2021_JUNE_Q05	NONE		실험 연구 설계	연구방법	
2021_JUNE_Q06	NONE		자료 수집 방법	연구방법	
2021_JUNE_Q07	NONE		집단·지위·역할	지위 퍼즐	
2021_JUNE_Q08	NONE		흥부전을 보는 관점	관점 이론	
2021_JUNE_Q09	NONE		일탈 이론	일탈 이론	
2021_JUNE_Q10	DIRECT	2-02-03	국가별 성별 임금 격차·여성 의원 비율	성 불평등 자료 해석	
2021_JUNE_Q11	LOW	1-04-03	하위문화·반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2021_JUNE_Q12	DIRECT	1-04-02	문화 융합·강제적 문화 접변·발명	문화 변동 양상	
2021_JUNE_Q13	DIRECT	1-05-02	정보 격차	정보화 문제	
2021_JUNE_Q14	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2021_JUNE_Q15	DIRECT	2-02-03,2-05-01	기초 연금·장기 요양 보험·노인 돌봄 서비스	복지 제도	
2021_JUNE_Q16	LOW	1-04-03	문화의 의미와 조직 문화·여가 문화 변화	문화 개념 중심	INDIRECT_CURRICULUM_LINK
2021_JUNE_Q17	ADAPTABLE	2-01-02	6월 민주 항쟁·금 모으기 운동(사회 운동)	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2021_JUNE_Q18	NONE		진화론·순환론	변동 이론	
2021_JUNE_Q19	NONE		사회 명목론·실재론	사회관	
2021_JUNE_Q20	DIRECT	2-05-01	합계 출산율·노령화 지수와 고령화 단계	인구 구조 자료 해석	
2021_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2021_SEPTEMBER_Q02	NONE		참여 관찰법·면접법	연구방법	
2021_SEPTEMBER_Q03	DIRECT	1-04-02	완당·카레의 전파와 문화 융합	문화 변동 양상	
2021_SEPTEMBER_Q04	NONE		연구 윤리	연구 윤리	
2021_SEPTEMBER_Q05	NONE		입양아 범죄 경력 연구	연구방법	
2021_SEPTEMBER_Q06	NONE		비혼 증가를 보는 관점	관점 이론	
2021_SEPTEMBER_Q07	ADAPTABLE	2-02-03	기업별 신입 사원·임원 성비 불균형	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2021_SEPTEMBER_Q08	LOW	1-04-03	뉴트로 현상과 문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2021_SEPTEMBER_Q09	DIRECT	2-01-03,2-01-02	흑인 민권 운동·튀니지 민주화 운동	사회적 소수자 권리 보장 운동	
2021_SEPTEMBER_Q10	DIRECT	1-05-02,2-02-03	정보화에 따른 노동 시장 변화와 경제적 격차	정보화 문제	
2021_SEPTEMBER_Q11	LOW	2-02-03	불평등을 보는 기능론(인적 자본)	계층 이론	INDIRECT_CURRICULUM_LINK
2021_SEPTEMBER_Q12	LOW	1-04-03	반문화와 청년 하위문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2021_SEPTEMBER_Q13	NONE		집단·조직 분류	집단 분류	
2021_SEPTEMBER_Q14	NONE		낙인 이론	일탈 이론	
2021_SEPTEMBER_Q15	NONE		진화론·순환론	변동 이론	
2021_SEPTEMBER_Q16	DIRECT	2-05-01	노령화 지수·총부양비와 고령화 단계	인구 구조 자료 해석	
2021_SEPTEMBER_Q17	DIRECT	1-04-03	축제 문화에 대한 문화 상대주의·자문화 중심주의	문화 이해 태도	
2021_SEPTEMBER_Q18	NONE		지위·역할(환경 운동가 소재)	지위 퍼즐	
2021_SEPTEMBER_Q19	NONE		사회 명목론·실재론	사회관	
2021_SEPTEMBER_Q20	DIRECT	2-02-03	공공 부조·사회 보험 지역별 수급자 비율	복지 제도 자료 해석	
2022_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2022_CSAT_Q02	NONE		일탈 이론	일탈 이론	
2022_CSAT_Q03	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2022_CSAT_Q04	NONE		실험·질문지 연구 설계	연구방법	
2022_CSAT_Q05	LOW	1-04-02,1-04-03	판소리의 퓨전 음악화와 문화의 축적성	전통문화 소재, 정답은 문화 속성	INDIRECT_CURRICULUM_LINK
2022_CSAT_Q06	NONE		지위·역할	지위 퍼즐	
2022_CSAT_Q07	ADAPTABLE	2-02-03	정보 분야 성별 임금 지수	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2022_CSAT_Q08	NONE		자료 수집 방법	연구방법	
2022_CSAT_Q09	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2022_CSAT_Q10	LOW	1-04-03	K-팝 하위문화와 생태 공동체 반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2022_CSAT_Q11	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2022_CSAT_Q12	NONE		사회 실재론(분업)	사회관	
2022_CSAT_Q13	NONE		진화론·순환론	변동 이론	
2022_CSAT_Q14	DIRECT	1-04-03	축제에 대한 문화 사대주의·상대주의·자문화 중심주의	문화 이해 태도	
